COMMIT_CD,EVENT_ID,EVENT_NAME,EVENT_START_TS_PT,LOB,SUB_LOB,GEO,SALES_ORG_CD,COUNTRY,PROGRAM_CD,AOS_ORDERS_PLACED,AOS_ORDERS_CANCELLED,SAP_ORDERS_INDUCTED
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1391378363,,AEH7620030
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,Europe,Western Europe,France,B506X,W1380088687,W1380088687,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1402595078,,AEH7306897
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1306128997,,AEH7955742
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1318377399,,AEH7833527
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1383532477,,AEH7778533
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,AMR,US,USA,D47,W1366430214,,AEH8036619
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,Taiwan,B768M,W1309748684,,AEH7894734
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Japan,Japan,Japan,J607,W1361344387,W1361344387,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,AMR,US,USA,B506X,W1436300493,,AEH6988193
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1369905354,,AEH7432045
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1374799248,,AEH7521782
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,Greater China,Greater China,Hong Kong,B766B,W1440165769,,AEH7613555
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys 3PP,AMR,US,USA,,W1581615717,,AEH7033889
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1440730522,,AEH7724732
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Europe,Western Europe,Spain,V59,W1483911936,,AEH7753369
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,AMR,US,USA,J720,W1414700916,,AEH7561527
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R695,W1324549753,,AEH7818652
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1452496944,,AEH7758170
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,AMR,US,USA,D93,W1336990904,,AEH7467826
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1365660074,,AEH7786398
9006,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,Europe,Western Europe,France,B721C,W1352470074,,AEH7881845
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,AMR,US,USA,J720,W1350200490,,AEH7779528
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,France,J713,W1424442587,,AEH7122593
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1371534768,,AEH7671816
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1389198632,,AEH7818128
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1493134976,,AEH7541427
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1473696969,,AEH7508493
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,AMR,US,USA,B721C,W1370561324,,AEH8194541
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1432992565,,AEH7752234
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1340767486,,AEH7463489
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,AMR,US,USA,,W1484730303,,AEH7701272
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,AMR,US,USA,,W1778234432,,AEH7430706
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,Germany,J713,W1454639322,,AEH7509320
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,France,J713,W1329492898,W1329492898,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1317943270,,AEH8115016
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1374973530,,AEH8131994
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,AMR,US,USA,,W1332439071,,AEH7747792
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1496962542,,AEH7512022
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1390049605,,AEH8192608
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1482420954,,AEH7702861
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1366542486,,AEH7188990
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,IMMEA,India,B768M,W1455428774,,AEH6870387
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1545919762,,AEH7169335
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1399140090,,AEH7736076
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1322919949,,AEH8087995
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1709431851,,AEH7691818
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,Taiwan,B768M,W1351372390,,AEH7548687
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1586565296,,AEH7180472
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1300777627,,AEH8211844
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Europe,Western Europe,Germany,V59,W1563281976,,AEH6900976
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,AMR,US,USA,J720,W1376030875,,AEH7948741
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1427698115,,AEH7433279
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1559414671,,AEH6908502
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,AMR,US,USA,B506X,W1544033497,,AEH7144918
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1562488349,,AEH7179678
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991,W1551074419,,AEH6874200
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1454481931,,AEH7741803
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1310617329,,AEH7897883
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1445046002,,AEH7125225
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1355091804,,AEH7894745
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1357097888,,AEH7001362
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1387268262,,AEH7051806
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,R494B,W1455360048,,AEH7127534
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1451670889,,AEH7532069
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1364467730,,AEH7021413
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1760841749,,AEH7123809
9015,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys 3PP,AMR,US,USA,,W1409551158,,AEH7760251
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1431739252,,AEH7713207
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,Greater China,Greater China,China mainland,J720,W1438627741,,AEH7268993
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Greater China,Greater China,China mainland,J607,W1700424361,W1700424361,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,Canada,Canada,R995,W1561645932,W1561645932,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,AMR,US,USA,D47,W1321144030,,AEH7482792
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1482560844,,AEH7260007
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,Europe,Western Europe,Spain,D47,W1329994401,,AEH8088063
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1444806234,,AEH6980981
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1457204191,,AEH7066697
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,Canada,Canada,R995,W1732829644,,AEH7447789
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1573148632,,AEH6983283
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Europe,Western Europe,UK,V59,W1403442446,,AEH7633985
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,AMR,US,USA,R195B,W1472034055,,AEH7568494
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1377437257,,AEH7493807
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Europe,Western Europe,France,V59,W1485096125,W1485096125,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1433487424,,AEH7458679
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1469640017,,AEH7186055
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1312599750,,AEH7171307
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991,W1322859574,,AEH7168416
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1367216689,,AEH7488580
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1457061968,,AEH7174449
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1381642842,,AEH7095776
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991,W1367309084,,AEH7066873
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,Europe,Western Europe,France,B721C,W1344259926,W1344259926,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,AMR,US,USA,J607,W1440987431,,AEH7174439
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1332383699,,AEH7743309
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1395255179,,AEH7187530
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,AMR,US,USA,R195B,W1315198972,,AEH7449808
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1325384531,,AEH7206816
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,R494B,W1446260282,,AEH7602923
9015,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,Japan,Japan,Japan,,W1332371233,W1332371233,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1326107239,,AEH6909130
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1345888242,,AEH7952954
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,AMR,US,USA,R195B,W1387005545,,AEH7452412
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1385793277,,AEH7000193
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1588876524,,AEH7045528
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1467800302,,AEH7087730
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1372733226,,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1470902893,,AEH7492668
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1719499719,,AEH7396233
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,Europe,Western Europe,France,D93,W1469256771,W1469256771,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,IMMEA,Turkiye,J713,W1411329231,,AEH7503242
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,Canada,Canada,B389,W1448880246,,AEH7492579
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,AMR,Canada,Canada,R195B,W1349097810,,AEH8197423
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1326755234,,AEH7000188
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,R.PAC,South Asia,Thailand,R494B,W1302833978,,AEH8084256
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R731NP,W1377319449,,AEH7848372
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,AMR,US,USA,D93,W1377117162,,AEH7427388
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1403559158,,AEH7743339
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1373573402,,AEH7504658
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 11in,AMR,US,USA,J717,W1483098816,,AEH7086837
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1413646321,,AEH7679778
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1304295605,,AEH8234967
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1404011787,,AEH7168126
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1343070014,,AEH8017609
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,AMR,US,USA,J607,W1571248129,,AEH6772522
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J715,W1420796055,,AEH6966699
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,AMR,Canada,Canada,J607,W1373292894,,AEH7718541
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,Canada,Canada,R695,W1331706979,,AEH7046748
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,China mainland,B768M,W1387886049,,AEH8070205
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1342977008,,AEH7667787
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1327329294,,AEH7486820
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1743335341,,AEH7057289
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1362868814,,AEH8094964
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,Europe,Western Europe,France,D47,W1392054291,W1392054291,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1450861369,,AEH7460433
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,AMR,US,USA,,W1352474633,,AEH8163872
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1385748338,,AEH7713323
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,Greater China,Greater China,Taiwan,B566B,W1300455103,,AEH8076063
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1326117502,,AEH7754752
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1464549791,,AEH7694508
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1467200692,,AEH7130262
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,ALAC,Mexico,B768M,W1308646711,,AEH7196715
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1300216896,,AEH8218106
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1391651040,,AEH8069270
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1361801586,W1361801586,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1592847462,,AEH7174446
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,R.PAC,South Asia,Thailand,B768M,W1359244133,,AEH7844257
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1375007031,,AEH7249091
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1463092245,,AEH7182707
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,China mainland,B768M,W1332770171,,AEH7971486
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1381468763,,AEH7385535
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,Canada,Canada,B389,W1369617209,,AEH7792310
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,R.PAC,South Asia,Malaysia,B768M,W1324042737,,AEH8098727
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,R494B,W1489672593,,AEH7403753
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1586031961,,AEH7044917
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,China mainland,B768M,W1738130246,,AEH6915060
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1403282395,,AEH7697191
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1454571465,,AEH7449365
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,R494B,W1789751486,,AEH7592796
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,ALAC,Mexico,B768M,W1373084232,,AEH7062146
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1356748857,,AEH7271129
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1397791135,,AEH7009658
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,IMMEA,UAE,B768M,W1593091404,,AEH6945859
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,AMR,US,USA,J607,W1430235648,,AEH6925618
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,UK,B768M,W1326591359,,AEH7172621
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,AMR,US,USA,B506X,W1306971639,,AEH7172042
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1384357274,,AEH8211927
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1345056031,,AEH7692804
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,UK,J713,W1300113516,,AEH8030025
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1327253831,,AEH8026253
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,Europe,Western Europe,Germany,R995,W1308474859,W1308474859,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1407062299,,AEH7182368
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,Canada,Canada,R995,W1356214523,,AEH8180498
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1368859621,,AEH8167170
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991,W1759285322,,AEH7403181
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1325205689,,AEH8137986
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1386919129,,AEH7922312
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1729113806,,AEH7638768
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1301952168,,AEH8005268
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Europe,Western Europe,UK,J607,W1313005632,,AEH7483885
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1341933090,,AEH7503814
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Europe,Western Europe,Germany,J607,W1359763087,,AEH8161453
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1332536825,,AEH7886025
2,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1314849897,W1314849897,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,UK,J713,W1475265325,,AEH7740860
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1365101784,,AEH7715665
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,UK,J713,W1388862155,,AEH7551994
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,R.PAC,ANZ,Australia,,W1511831639,,AEH6848909
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1416155702,,AEH7414889
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1338295993,,AEH8189507
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,IMMEA,India,B768M,W1398502659,,AEH8153293
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,R.PAC,South Asia,Singapore,J607,W1344250077,,AEH7753329
